offer_id,product,category,ingredient,count,type
48852066435402,Don Quixote - Deluxe,5,Hypericum,12,stems count
48852066468170,Luxury White Orchids - Standard,3,Orchid,11,stems count
48852066500938,Luxury White Orchids - Deluxe,3,Orchid,11,stems count
48852066533706,White Orchid in a Pot - Standard,3,Orchid,4,stems count
48852066566474,Red One in the Sea of White - Standard,4,Gerbera,1,stems count
48852066566474,Red One in the Sea of White - Standard,4,Lisianthus,8,stems count
48852066566474,Red One in the Sea of White - Standard,4,Tulip,1,stems approx
48852066599242,White Orchid in a Pot - Deluxe,3,Orchid,4,stems count
48852066632010,Red One in the Sea of White - Deluxe,4,Gerbera,1,stems count
48852066632010,Red One in the Sea of White - Deluxe,4,Lisianthus,8,stems count
48852066632010,Red One in the Sea of White - Deluxe,4,Tulip,1,stems approx
48852066664778,Ocean Drive - Standard,5,Pincushion,5,stems count
48852066664778,Ocean Drive - Standard,5,Rose,5,stems count
48852066664778,Ocean Drive - Standard,5,Trachelium,7,stems count
48852066664778,Ocean Drive - Standard,5,Astilbe,8,stems count
48852066664778,Ocean Drive - Standard,5,Nigella,6,stems count
48852066697546,Ocean Drive - Deluxe,5,Pincushion,5,stems count
48852066697546,Ocean Drive - Deluxe,5,Rose,5,stems count
48852066697546,Ocean Drive - Deluxe,5,Trachelium,7,stems count
48852066697546,Ocean Drive - Deluxe,5,Astilbe,8,stems count
48852066697546,Ocean Drive - Deluxe,5,Nigella,6,stems count
48852066730314,Madison Avenue - Standard,5,Rose,7,stems count
48852066730314,Madison Avenue - Standard,5,Astrantia,8,stems count
48852066730314,Madison Avenue - Standard,5,Pincushion,6,stems count
48852066763082,Madison Avenue - Deluxe,5,Rose,7,stems count
48852066763082,Madison Avenue - Deluxe,5,Astrantia,8,stems count
48852066763082,Madison Avenue - Deluxe,5,Pincushion,6,stems count
48852066795850,Hollywood and Vine - Standard,5,Amaranthus,8,stems count
48852066795850,Hollywood and Vine - Standard,5,Rose,11,stems count
48852066795850,Hollywood and Vine - Standard,5,Carnation,6,stems count
48852066795850,Hollywood and Vine - Standard,5,Hydrangea,4,stems count
48852066828618,Hollywood and Vine - Deluxe,5,Amaranthus,8,stems count
48852066828618,Hollywood and Vine - Deluxe,5,Rose,11,stems count
48852066828618,Hollywood and Vine - Deluxe,5,Carnation,6,stems count
48852066828618,Hollywood and Vine - Deluxe,5,Hydrangea,4,stems count
48852067516746,Berries and Roses - Standard,8,Rose,7,stems count
48852067516746,Berries and Roses - Standard,8,Orchid,1,stems approx
48852067516746,Berries and Roses - Standard,8,Berry,8,stems count
48852067516746,Berries and Roses - Standard,8,Foliage,5,stems count
48852067516746,Berries and Roses - Standard,8,Skimmia,6,stems count
48852067582282,Berries and Roses - Deluxe,8,Rose,7,stems count
48852067582282,Berries and Roses - Deluxe,8,Orchid,1,stems approx
48852067582282,Berries and Roses - Deluxe,8,Berry,8,stems count
48852067582282,Berries and Roses - Deluxe,8,Foliage,5,stems count
48852067582282,Berries and Roses - Deluxe,8,Skimmia,6,stems count
48852067615050,Appian Way - Standard,5,Hypericum,6,stems count
48852067615050,Appian Way - Standard,5,Daisy,8,stems count
48852067615050,Appian Way - Standard,5,Rose,7,stems count
48852067615050,Appian Way - Standard,5,Viburnum,2,stems count
48852067615050,Appian Way - Standard,5,Asclepias,3,stems count
48852067647818,Appian Way - Deluxe,5,Hypericum,6,stems count
48852067647818,Appian Way - Deluxe,5,Daisy,8,stems count
48852067647818,Appian Way - Deluxe,5,Rose,7,stems count
48852067647818,Appian Way - Deluxe,5,Viburnum,2,stems count
48852067647818,Appian Way - Deluxe,5,Asclepias,3,stems count
48852071153994,J Street - Standard,5,Hydrangea,2,stems count
48852071153994,J Street - Standard,5,Astilbe,5,stems count
48852071153994,J Street - Standard,5,Nigella,4,stems count
48852071153994,J Street - Standard,5,Trachelium,6,stems count
48852071153994,J Street - Standard,5,Pincushion,3,stems count
48852071186762,J Street - Deluxe,5,Hydrangea,2,stems count
48852071186762,J Street - Deluxe,5,Astilbe,5,stems count
48852071186762,J Street - Deluxe,5,Nigella,4,stems count
48852071186762,J Street - Deluxe,5,Trachelium,6,stems count
48852071186762,J Street - Deluxe,5,Pincushion,3,stems count
48852071547210,Park Avenue - Standard,5,Rose,9,stems count
48852071547210,Park Avenue - Standard,5,Daisy,9,stems count
48852071547210,Park Avenue - Standard,5,Trachelium,8,stems count
48852071547210,Park Avenue - Standard,5,Pittosporum,5,stems count
48852071579978,Park Avenue - Deluxe,5,Rose,5,stems count
48852071579978,Park Avenue - Deluxe,5,Daisy,15,stems count
48852071579978,Park Avenue - Deluxe,5,Trachelium,8,stems count
48852071579978,Park Avenue - Deluxe,5,Pittosporum,5,stems count
48852071743818,French Quarter - Standard,5,Rose,12,stems count
48852071743818,French Quarter - Standard,5,Dahlia,6,stems count
48852071743818,French Quarter - Standard,5,Bouvardia,8,stems count
48852071743818,French Quarter - Standard,5,Hypericum,7,stems count
48852071743818,French Quarter - Standard,5,Carnation,18,stems count
48852071743818,French Quarter - Standard,5,Amaranthus,5,stems count
48852071776586,French Quarter - Deluxe,5,Rose,12,stems count
48852071776586,French Quarter - Deluxe,5,Dahlia,6,stems count
48852071776586,French Quarter - Deluxe,5,Bouvardia,8,stems count
48852071776586,French Quarter - Deluxe,5,Hypericum,7,stems count
48852071776586,French Quarter - Deluxe,5,Carnation,18,stems count
48852071776586,French Quarter - Deluxe,5,Amaranthus,5,stems count
48852071842122,Pall Mall - Standard,5,Rose,9,stems count
48852071842122,Pall Mall - Standard,5,Dahlia,3,stems count
48852071842122,Pall Mall - Standard,5,Pincushion,2,stems count
48852071842122,Pall Mall - Standard,5,Astilbe,4,stems count
48852071842122,Pall Mall - Standard,5,Astrantia,3,stems count
48852071874890,Pall Mall - Deluxe,5,Rose,9,stems count
48852071874890,Pall Mall - Deluxe,5,Dahlia,3,stems count
48852071874890,Pall Mall - Deluxe,5,Pincushion,2,stems count
48852071874890,Pall Mall - Deluxe,5,Astilbe,4,stems count
48852071874890,Pall Mall - Deluxe,5,Astrantia,3,stems count
48852071907658,Mohawk Trail - Standard,5,Hydrangea,5,stems count
48852071907658,Mohawk Trail - Standard,5,Rose,5,stems count
48852071907658,Mohawk Trail - Standard,5,Nigella,4,stems count
48852071940426,Mohawk Trail - Deluxe,5,Hydrangea,7,stems count
48852071940426,Mohawk Trail - Deluxe,5,Rose,9,stems count
48852071940426,Mohawk Trail - Deluxe,5,Nigella,4,stems count
48852071973194,Newbury - Standard,5,Rose,9,stems count
48852071973194,Newbury - Standard,5,Dahlia,9,stems count
48852071973194,Newbury - Standard,5,Nigella,6,stems count
48852071973194,Newbury - Standard,5,Astilbe,8,stems count
48852071973194,Newbury - Standard,5,Astrantia,7,stems count
48852071973194,Newbury - Standard,5,Hypericum,7,stems count
48852071973194,Newbury - Standard,5,Foliage,7,stems count
48852072005962,Newbury - Deluxe,5,Rose,15,stems count
48852072005962,Newbury - Deluxe,5,Dahlia,15,stems count
48852072005962,Newbury - Deluxe,5,Nigella,6,stems count
48852072005962,Newbury - Deluxe,5,Astilbe,8,stems count
48852072005962,Newbury - Deluxe,5,Astrantia,12,stems count
48852072005962,Newbury - Deluxe,5,Hypericum,12,stems count
48852072005962,Newbury - Deluxe,5,Foliage,12,stems count
48852072071498,Canalasso - Standard,5,Peony,5,stems count
48852072071498,Canalasso - Standard,5,Bouvardia,5,stems count
48852072071498,Canalasso - Standard,5,Asclepias,3,stems count
48852072071498,Canalasso - Standard,5,Kangaroo paws,4,stems count
48852072104266,Canalasso - Deluxe,5,Peony,5,stems count
48852072104266,Canalasso - Deluxe,5,Bouvardia,5,stems count
48852072104266,Canalasso - Deluxe,5,Asclepias,3,stems count
48852072104266,Canalasso - Deluxe,5,Kangaroo paws,4,stems count
48852072268106,Mullholland Drive - Standard,5,Hydrangea,3,stems count
48852072268106,Mullholland Drive - Standard,5,Lisianthus,7,stems count
48852072268106,Mullholland Drive - Standard,5,Lily,5,stems count
48852072268106,Mullholland Drive - Standard,5,Bouvardia,8,stems count
48852072268106,Mullholland Drive - Standard,5,Amaranthus,3,stems count
48852072300874,Mullholland Drive - Deluxe,5,Hydrangea,3,stems count
48852072300874,Mullholland Drive - Deluxe,5,Lisianthus,7,stems count
48852072300874,Mullholland Drive - Deluxe,5,Lily,5,stems count
48852072300874,Mullholland Drive - Deluxe,5,Bouvardia,8,stems count
48852072300874,Mullholland Drive - Deluxe,5,Amaranthus,3,stems count
48852072333642,Champs-Élysées - Standard,5,Hydrangea,14,stems count
48852072366410,Champs-Élysées - Deluxe,5,Hydrangea,14,stems count
48852072399178,Lollipop Hydrangea - Standard,5,Hydrangea,50,stems count
48852072431946,Lollipop Hydrangea - Deluxe,5,Hydrangea,50,stems count
48852072464714,White Roses In Terracotta - Standard,5,Rose,1,stems approx
48852072497482,White Roses In Terracotta - Deluxe,5,Rose,1,stems approx
48852072530250,Carnaby Street - Standard,5,Delphinium,8,stems count
48852072530250,Carnaby Street - Standard,5,Hydrangea,3,stems count
48852072530250,Carnaby Street - Standard,5,Rose,5,stems count
48852072595786,Carnaby Street - Deluxe,5,Delphinium,8,stems count
48852072595786,Carnaby Street - Deluxe,5,Hydrangea,3,stems count
48852072595786,Carnaby Street - Deluxe,5,Rose,5,stems count
48852072661322,Pink Hydrangea in Terracotta - Standard,5,Hydrangea,5,stems count
48852072694090,Pink Hydrangea in Terracotta - Deluxe,5,Hydrangea,5,stems count
48852073152842,Red Rose Pot - Standard,5,Rose,8,stems count
48852073218378,Red Rose Pot - Deluxe,5,Rose,8,stems count
48852073251146,Roses Tulips and Gerbera - Standard,5,Rose,5,stems count
48852073251146,Roses Tulips and Gerbera - Standard,5,Tulip,10,stems count
48852073251146,Roses Tulips and Gerbera - Standard,5,Gerbera,5,stems count
48852073251146,Roses Tulips and Gerbera - Standard,5,Hypericum,5,stems count
48852073251146,Roses Tulips and Gerbera - Standard,5,Viburnum,5,stems count
48852073283914,Roses Tulips and Gerbera - Deluxe,5,Rose,10,stems count
48852073283914,Roses Tulips and Gerbera - Deluxe,5,Tulip,20,stems count
48852073283914,Roses Tulips and Gerbera - Deluxe,5,Gerbera,10,stems count
48852073283914,Roses Tulips and Gerbera - Deluxe,5,Hypericum,10,stems count
48852073283914,Roses Tulips and Gerbera - Deluxe,5,Viburnum,10,stems count
48852073513290,Vibrant - Standard,5,Gerbera,8,stems count
48852073513290,Vibrant - Standard,5,Rose,5,stems count
48852073513290,Vibrant - Standard,5,Hydrangea,10,stems approx
48852073513290,Vibrant - Standard,5,Orchid,3,stems count
48852073546058,Vibrant - Deluxe,5,Gerbera,8,stems count
48852073546058,Vibrant - Deluxe,5,Rose,5,stems count
48852073546058,Vibrant - Deluxe,5,Hydrangea,15,stems approx
48852073546058,Vibrant - Deluxe,5,Orchid,3,stems count
48852073709898,Super Supremes - Standard,5,Rose,12,stems count
48852073742666,Super Supremes - Deluxe,5,Rose,12,stems count
48852073939274,Smashing Sweet Pinks - Standard,5,Tulip,100,stems count
48852073972042,Smashing Sweet Pinks - Deluxe,5,Tulip,100,stems count
48852074103114,Smashing Reds - Standard,5,Tulip,100,stems count
48852074168650,Smashing Reds - Deluxe,5,Tulip,100,stems count
48852074201418,Fragrance Of Love - Standard,5,Rose,2,stems count
48852074201418,Fragrance Of Love - Standard,5,Rosemary,2,stems count
48852074201418,Fragrance Of Love - Standard,5,Eucalyptus,2,stems count
48852074234186,Fragrance Of Love - Deluxe,5,Rose,2,stems count
48852074234186,Fragrance Of Love - Deluxe,5,Rosemary,2,stems count
48852074234186,Fragrance Of Love - Deluxe,5,Eucalyptus,2,stems count
48852074266954,Smashing Pinks - Standard,5,Tulip,8,stems count
48852074266954,Smashing Pinks - Standard,5,Alstroemeria,18,stems count
48852074266954,Smashing Pinks - Standard,5,Foliage,12,stems count
48852074299722,Smashing Pinks - Deluxe,5,Tulip,8,stems count
48852074299722,Smashing Pinks - Deluxe,5,Alstroemeria,18,stems count
48852074299722,Smashing Pinks - Deluxe,5,Foliage,12,stems count
48852074332490,Bouquet Of The Week (Mixed Roses) - Standard,5,Rose,28,stems count
48852074365258,Bouquet Of The Week (Mixed Roses) - Deluxe,5,Rose,28,stems count
48852074398026,Massive Pinks - Standard,5,Rose,36,stems count
48852074430794,All For Love - Standard,5,Rose,12,stems count
48852074463562,Massive Pinks - Deluxe,5,Rose,36,stems count
48852074496330,All For Love - Deluxe,5,Rose,24,stems count
48852074529098,12 Pink Roses with Moet - Standard,11,Rose,12,stems count
48852074561866,12 Pink Roses with Moet - Deluxe,11,Rose,12,stems count
48852074922314,Sweet Pinks - Standard,5,Tulip,10,stems count
48852074922314,Sweet Pinks - Standard,5,Hypericum,6,stems count
48852074955082,Sweet Pinks - Deluxe,5,Tulip,20,stems count
48852074955082,Sweet Pinks - Deluxe,5,Hypericum,12,stems count
48852075020618,One Last Kiss - Standard,5,Rose,12,stems count
48852075020618,One Last Kiss - Standard,5,Hydrangea,3,stems count
48852075020618,One Last Kiss - Standard,5,Trachelium,5,stems count
48852075020618,One Last Kiss - Standard,5,Bouvardia,8,stems count
48852075053386,One Last Kiss - Deluxe,5,Rose,12,stems count
48852075053386,One Last Kiss - Deluxe,5,Hydrangea,3,stems count
48852075053386,One Last Kiss - Deluxe,5,Trachelium,5,stems count
48852075053386,One Last Kiss - Deluxe,5,Bouvardia,8,stems count
48852075151690,Tropical Flowers In A Vase - Standard,5,Birds of Paradise,3,stems count
48852075184458,Tropical Flowers In A Vase - Deluxe,5,Birds of Paradise,3,stems count
48852075217226,Luxury Pinks - Standard,5,Rose,36,stems count
48852075249994,Luxury Pinks - Deluxe,5,Rose,36,stems count
48852075282762,12 Red & Dom Perignon - Standard,5,Rose,12,stems count
48852075315530,12 Red & Dom Perignon - Deluxe,5,Rose,12,stems count
48852075348298,12 Red Roses In A Box with Veuve Cliquot - Standard,5,Rose,12,stems count
48852075381066,12 Red Roses In A Box with Veuve Cliquot - Deluxe,5,Rose,12,stems count
48852075544906,Tulips & Alstro - Standard,5,Alstroemeria,7,stems count
48852075544906,Tulips & Alstro - Standard,5,Lavender,5,stems count
48852075577674,Tulips & Alstro - Deluxe,5,Alstroemeria,12,stems count
48852075577674,Tulips & Alstro - Deluxe,5,Lavender,5,stems count
48852075675978,Santa Barbara - Standard,5,Sunflower,5,stems count
48852075675978,Santa Barbara - Standard,5,Lisianthus,7,stems count
48852075708746,Santa Barbara - Deluxe,5,Sunflower,7,stems count
48852075708746,Santa Barbara - Deluxe,5,Lisianthus,9,stems count
48852075807050,Rose Garden - Standard,5,Rose,12,stems count
48852075807050,Rose Garden - Standard,5,Viburnum,4,stems count
48852075807050,Rose Garden - Standard,5,Rosemary,12,stems count
48852075839818,Rose Garden - Deluxe,5,Rose,12,stems count
48852075839818,Rose Garden - Deluxe,5,Viburnum,4,stems count
48852075839818,Rose Garden - Deluxe,5,Rosemary,12,stems count
48852075872586,12 Red Roses with Moet - Standard,11,Rose,12,stems count
48852075905354,12 Pink Roses with Veuve - Standard,5,Rose,12,stems count
48852075938122,12 Red Roses with Moet - Deluxe,11,Rose,12,stems count
48852076003658,12 Pink Roses with Veuve - Deluxe,5,Rose,12,stems count
48852076101962,Lovely Dahlia - Standard,5,Dahlia,9,stems count
48852076101962,Lovely Dahlia - Standard,5,Eucalyptus,5,stems count
48852076101962,Lovely Dahlia - Standard,5,Pittosporum,3,stems count
48852076134730,Lovely Dahlia - Deluxe,5,Dahlia,9,stems count
48852076134730,Lovely Dahlia - Deluxe,5,Eucalyptus,5,stems count
48852076134730,Lovely Dahlia - Deluxe,5,Pittosporum,3,stems count
48852076200266,Sweet Germini - Standard,5,Geranium,10,stems approx
48852076200266,Sweet Germini - Standard,5,Pittosporum,10,stems approx
48852076233034,Sweet Germini - Deluxe,5,Geranium,15,stems approx
48852076233034,Sweet Germini - Deluxe,5,Pittosporum,15,stems approx
48852076265802,Fantastic Freesia - Standard,5,Freesia,47,stems count
48852076298570,Fantastic Freesia - Deluxe,5,Freesia,47,stems count
48852076331338,Pinks and Whites - Standard,5,Tulip,10,stems count
48852076331338,Pinks and Whites - Standard,5,Foliage,8,stems count
48852076364106,Pinks and Whites - Deluxe,5,Tulip,10,stems count
48852076364106,Pinks and Whites - Deluxe,5,Foliage,25,stems count
48852076462410,Lemon and Lime - Standard,5,Rose,5,stems count
48852076462410,Lemon and Lime - Standard,5,Alstroemeria,8,stems count
48852076462410,Lemon and Lime - Standard,5,Freesia,7,stems count
48852076462410,Lemon and Lime - Standard,5,Hypericum,6,stems count
48852076495178,Lemon and Lime - Deluxe,5,Rose,5,stems count
48852076495178,Lemon and Lime - Deluxe,5,Alstroemeria,8,stems count
48852076495178,Lemon and Lime - Deluxe,5,Freesia,7,stems count
48852076495178,Lemon and Lime - Deluxe,5,Hypericum,6,stems count
48852076527946,La Roja - Standard,5,Sunflower,5,stems count
48852076527946,La Roja - Standard,5,Rose,5,stems count
48852076527946,La Roja - Standard,5,Alstroemeria,5,stems count
48852076560714,Sweet 16 - Standard,5,Freesia,6,stems count
48852076560714,Sweet 16 - Standard,5,Carnation,7,stems count
48852076560714,Sweet 16 - Standard,5,Alstroemeria,8,stems count
48852076560714,Sweet 16 - Standard,5,Asclepias,5,stems count
48852076560714,Sweet 16 - Standard,5,Phlox,4,stems count
48852076593482,La Roja - Deluxe,5,Sunflower,9,stems count
48852076593482,La Roja - Deluxe,5,Rose,9,stems count
48852076593482,La Roja - Deluxe,5,Alstroemeria,9,stems count
48852076626250,Sweet 16 - Deluxe,5,Freesia,6,stems count
48852076626250,Sweet 16 - Deluxe,5,Carnation,7,stems count
48852076626250,Sweet 16 - Deluxe,5,Alstroemeria,8,stems count
48852076626250,Sweet 16 - Deluxe,5,Asclepias,5,stems count
48852076626250,Sweet 16 - Deluxe,5,Phlox,4,stems count
48852076659018,Lisianthus Bouquet - Standard,19,Lisianthus,24,stems count
48852076691786,Lisianthus Bouquet - Deluxe,19,Lisianthus,24,stems count
48852076724554,Creature Comforts - Standard,5,Freesia,24,stems count
48852076724554,Creature Comforts - Standard,5,Eucalyptus,8,stems count
48852076757322,Creature Comforts - Deluxe,5,Freesia,24,stems count
48852076757322,Creature Comforts - Deluxe,5,Eucalyptus,8,stems count
48852076790090,Spring Sunshine - Standard,5,Sunflower,5,stems count
48852076790090,Spring Sunshine - Standard,5,Lisianthus,5,stems count
48852076790090,Spring Sunshine - Standard,5,Hypericum,8,stems count
48852076822858,Spring Sunshine - Deluxe,5,Sunflower,9,stems count
48852076822858,Spring Sunshine - Deluxe,5,Lisianthus,9,stems count
48852076822858,Spring Sunshine - Deluxe,5,Hypericum,8,stems count
48852076888394,Pink Dianthus - Standard,5,Dianthus,15,stems count
48852076888394,Pink Dianthus - Standard,5,Alstroemeria,15,stems count
48852076888394,Pink Dianthus - Standard,5,Foliage,12,stems count
48852076953930,Pink Dianthus - Deluxe,5,Dianthus,20,stems count
48852076953930,Pink Dianthus - Deluxe,5,Alstroemeria,20,stems count
48852076953930,Pink Dianthus - Deluxe,5,Foliage,12,stems count
48852077052234,Love you Mum,5,Ranunculus,24,stems count
48852077052234,Love you Mum,5,Gypsophila,28,stems count
48852077085002,Pink Panther - Standard,5,Freesia,45,stems count
48852077117770,Rustic Candy - Standard,5,Dahlia,6,stems count
48852077117770,Rustic Candy - Standard,5,Eucalyptus,8,stems count
48852077150538,Pink Panther - Deluxe,5,Freesia,45,stems count
48852077183306,Mixed Tulips - 30 Stems,5,Tulip,30,stems count
48852077216074,Rustic Candy - Deluxe,5,Dahlia,6,stems count
48852077216074,Rustic Candy - Deluxe,5,Eucalyptus,8,stems count
48852077248842,Mixed Tulips - 50 Stems,5,Tulip,50,stems count
48852077281610,Festival Fire - Standard,5,Carnation,5,stems count
48852077281610,Festival Fire - Standard,5,Chrysanthemum,5,stems count
48852077281610,Festival Fire - Standard,5,Rose,5,stems count
48852077281610,Festival Fire - Standard,5,Lisianthus,5,stems count
48852077314378,Festival Fire - Deluxe,5,Carnation,7,stems count
48852077314378,Festival Fire - Deluxe,5,Chrysanthemum,5,stems count
48852077314378,Festival Fire - Deluxe,5,Rose,10,stems count
48852077314378,Festival Fire - Deluxe,5,Lisianthus,7,stems count
48852077347146,Spooky Doo,5,Dahlia,5,stems count
48852077347146,Spooky Doo,5,Rose,4,stems count
48852077347146,Spooky Doo,5,Pincushion,3,stems count
48852077379914,Mixed Tulips + FREE delivery,5,Tulip,28,stems count
48852077412682,Rain Dance - Standard,5,Freesia,8,stems count
48852077445450,Let It Be - Standard,5,Hydrangea,5,stems count
48852077478218,Rain Dance - Deluxe,5,Freesia,8,stems count
48852077510986,Sanremo - Standard,5,Ranunculus,18,stems count
48852077510986,Sanremo - Standard,5,Foliage,8,stems count
48852077543754,Sanremo - Deluxe,5,Ranunculus,18,stems count
48852077543754,Sanremo - Deluxe,5,Foliage,8,stems count
48852077576522,Let It Be - Deluxe,5,Hydrangea,5,stems count
48852077609290,Fortune Favours - Standard,5,Chrysanthemum,3,stems count
48852077609290,Fortune Favours - Standard,5,Rose,3,stems count
48852077609290,Fortune Favours - Standard,5,Limonium,8,stems count
48852077609290,Fortune Favours - Standard,5,Foliage,15,stems count
48852077642058,Fortune Favours - Deluxe,5,Chrysanthemum,5,stems count
48852077642058,Fortune Favours - Deluxe,5,Rose,5,stems count
48852077642058,Fortune Favours - Deluxe,5,Limonium,8,stems count
48852077642058,Fortune Favours - Deluxe,5,Foliage,15,stems count
48852077674826,12 Pink & Dom Perignon - Standard,5,Rose,12,stems count
48852077707594,12 Pink & Dom Perignon - Deluxe,5,Rose,12,stems count
48852077740362,First Blush - Standard,5,Rose,12,stems count
48852077740362,First Blush - Standard,5,Proteas,3,stems count
48852077740362,First Blush - Standard,5,Foliage,8,stems count
48852077773130,First Blush - Deluxe,5,Rose,12,stems count
48852077773130,First Blush - Deluxe,5,Proteas,3,stems count
48852077773130,First Blush - Deluxe,5,Foliage,8,stems count
48852077805898,Hyacinth Dream - Standard,5,Hyacinth,12,stems count
48852077838666,Hyacinth Dream - Deluxe,5,Hyacinth,12,stems count
48852077871434,Candy Crush - Standard,5,Chrysanthemum,18,stems count
48852077871434,Candy Crush - Standard,5,Lisianthus,8,stems count
48852077871434,Candy Crush - Standard,5,Foliage,12,stems count
48852077904202,Candy Crush - Deluxe,5,Chrysanthemum,18,stems count
48852077904202,Candy Crush - Deluxe,5,Lisianthus,8,stems count
48852077904202,Candy Crush - Deluxe,5,Foliage,12,stems count
48852077936970,New Years Day Bouquet - Standard,5,Rose,28,stems count
48852077969738,Burning Bright - Standard,5,Alstroemeria,18,stems count
48852077969738,Burning Bright - Standard,5,Hypericum,24,stems count
48852077969738,Burning Bright - Standard,5,Freesia,12,stems count
48852078002506,New Years Day Bouquet - Deluxe,5,Rose,28,stems count
48852078035274,Burning Bright - Deluxe,5,Alstroemeria,18,stems count
48852078035274,Burning Bright - Deluxe,5,Hypericum,24,stems count
48852078035274,Burning Bright - Deluxe,5,Freesia,12,stems count
48852078068042,Pure Bliss (Special Offer) - Standard,5,Rose,8,stems count
48852078068042,Pure Bliss (Special Offer) - Standard,5,Snapdragons,6,stems count
48852078068042,Pure Bliss (Special Offer) - Standard,5,Delphinium,5,stems count
48852078068042,Pure Bliss (Special Offer) - Standard,5,Stock,4,stems count
48852078100810,Country Glow - Standard,5,Rose,5,stems count
48852078100810,Country Glow - Standard,5,Lisianthus,3,stems count
48852078100810,Country Glow - Standard,5,Delphinium,6,stems count
48852078100810,Country Glow - Standard,5,Astrantia,6,stems count
48852078133578,Pure Bliss (Special Offer) - Deluxe,5,Rose,8,stems count
48852078133578,Pure Bliss (Special Offer) - Deluxe,5,Snapdragons,6,stems count
48852078133578,Pure Bliss (Special Offer) - Deluxe,5,Delphinium,5,stems count
48852078133578,Pure Bliss (Special Offer) - Deluxe,5,Stock,4,stems count
48852078166346,Country Glow - Deluxe,5,Rose,10,stems count
48852078166346,Country Glow - Deluxe,5,Lisianthus,5,stems count
48852078166346,Country Glow - Deluxe,5,Delphinium,6,stems count
48852078166346,Country Glow - Deluxe,5,Astrantia,6,stems count
48852078199114,Angie's Blooms - Standard,5,Rose,7,stems count
48852078199114,Angie's Blooms - Standard,5,Sunflower,4,stems count
48852078199114,Angie's Blooms - Standard,5,Peony,4,stems count
48852078199114,Angie's Blooms - Standard,5,Eucalyptus,3,stems count
48852078199114,Angie's Blooms - Standard,5,Lisianthus,5,stems count
48852078199114,Angie's Blooms - Standard,5,Astilbe,4,stems count
48852078199114,Angie's Blooms - Standard,5,Nigella,6,stems count
48852078199114,Angie's Blooms - Standard,5,Hypericum,8,stems count
48852078231882,Angie's Blooms - Deluxe,5,Rose,7,stems count
48852078231882,Angie's Blooms - Deluxe,5,Sunflower,4,stems count
48852078231882,Angie's Blooms - Deluxe,5,Peony,4,stems count
48852078231882,Angie's Blooms - Deluxe,5,Eucalyptus,3,stems count
48852078231882,Angie's Blooms - Deluxe,5,Lisianthus,5,stems count
48852078231882,Angie's Blooms - Deluxe,5,Astilbe,4,stems count
48852078231882,Angie's Blooms - Deluxe,5,Nigella,6,stems count
48852078231882,Angie's Blooms - Deluxe,5,Hypericum,8,stems count
48852078330186,Delicacy in a Jar,5,Delphinium,8,stems count
48852078330186,Delicacy in a Jar,5,Foliage,12,stems count
48852078362954,Midsummer Harmony - Standard,5,Rose,5,stems count
48852078362954,Midsummer Harmony - Standard,5,Lisianthus,8,stems count
48852078362954,Midsummer Harmony - Standard,5,Hydrangea,3,stems count
48852078362954,Midsummer Harmony - Standard,5,Daisy,15,stems count
48852078395722,Let It Be + Free Delivery - Standard,5,Hydrangea,5,stems count
48852078428490,Let It Be + Free Delivery - Deluxe,5,Hydrangea,5,stems count
48852078461258,La Femme,5,Rose,5,stems count
48852078461258,La Femme,5,Hypericum,12,stems count
48852078461258,La Femme,5,Tuberoses,5,stems count
48852078461258,La Femme,5,Eucalyptus,8,stems count
48852078461258,La Femme,5,Mimosa,6,stems count
48852078461258,La Femme,5,Ranunculus,4,stems count
48852078526794,Carnaby Blooms - Standard,5,Stock,15,stems count
48852078559562,Wonderland - Standard,1,Rose,5,stems count
48852078559562,Wonderland - Standard,1,Delphinium,5,stems count
48852078559562,Wonderland - Standard,1,Alstroemeria,5,stems count
48852078559562,Wonderland - Standard,1,Hypericum,3,stems count
48852078559562,Wonderland - Standard,1,Lisianthus,3,stems count
48852078559562,Wonderland - Standard,1,Phlox,5,stems count
48852078592330,Wonderland - Deluxe,1,Rose,7,stems count
48852078592330,Wonderland - Deluxe,1,Delphinium,6,stems count
48852078592330,Wonderland - Deluxe,1,Alstroemeria,7,stems count
48852078592330,Wonderland - Deluxe,1,Hypericum,6,stems count
48852078592330,Wonderland - Deluxe,1,Lisianthus,5,stems count
48852078592330,Wonderland - Deluxe,1,Phlox,6,stems count
48852078625098,She is - Standard,5,Rose,5,stems count
48852078625098,She is - Standard,5,Dianthus,7,stems count
48852078625098,She is - Standard,5,Astilbe,7,stems count
48852078625098,She is - Standard,5,Hypericum,5,stems count
48852078625098,She is - Standard,5,Eucalyptus,8,stems count
48852078657866,She is - Deluxe,5,Rose,7,stems count
48852078657866,She is - Deluxe,5,Dianthus,12,stems count
48852078657866,She is - Deluxe,5,Astilbe,9,stems count
48852078657866,She is - Deluxe,5,Hypericum,9,stems count
48852078657866,She is - Deluxe,5,Eucalyptus,8,stems count
48852078690634,Sea Breze - Standard,5,Freesia,6,stems count
48852078690634,Sea Breze - Standard,5,Eucalyptus,8,stems count
48852078756170,Sea Breze - Deluxe,5,Freesia,6,stems count
48852078756170,Sea Breze - Deluxe,5,Eucalyptus,8,stems count
48852078788938,Mum in a Million - Standard,5,Dianthus,7,stems count
